time,Desa,Dusun,DiseasestoPlot,MOUYN,GIS_time,Desa_pop_2018,Disease_cat,NumDiagnoses,TotalYearlyPatients
zAfter,Rantau Panjang,Sinar Selatan,Anemia,1,25.42905902,2486.178406,Other,0,28
zAfter,Rantau Panjang,Sinar Selatan,Childhood-cluster diseases,1,25.42905902,2486.178406,Infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,COPD,1,25.42905902,2486.178406,Non-infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,Dental disease,1,25.42905902,2486.178406,Other,9,28
zAfter,Rantau Panjang,Sinar Selatan,Diabetes,1,25.42905902,2486.178406,Non-infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,Diarrheal disease,1,25.42905902,2486.178406,Infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,Heart Disease,1,25.42905902,2486.178406,Non-infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,Liver Disease,1,25.42905902,2486.178406,Other,0,28
zAfter,Rantau Panjang,Sinar Selatan,Lower respiratory infections,1,25.42905902,2486.178406,Infectious,1,28
zAfter,Rantau Panjang,Sinar Selatan,Malaria,1,25.42905902,2486.178406,Infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,Malnutrition,1,25.42905902,2486.178406,Non-infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,NTD,1,25.42905902,2486.178406,Infectious,0,252
zAfter,Rantau Panjang,Sinar Selatan,Trauma,1,25.42905902,2486.178406,Other,0,28
zAfter,Rantau Panjang,Sinar Selatan,Tuberculosis,1,25.42905902,2486.178406,Infectious,0,28
zAfter,Rantau Panjang,Sinar Selatan,Untracked,1,25.42905902,2486.178406,Untracked,16,112
zAfter,Rantau Panjang,Sinar Selatan,Upper respiratory infections,1,25.42905902,2486.178406,Infectious,2,28
zAfter,Rantau Panjang,Siput Lestari,Anemia,1,25.42905902,2486.178406,Other,1,18
zAfter,Rantau Panjang,Siput Lestari,Childhood-cluster diseases,1,25.42905902,2486.178406,Infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,COPD,1,25.42905902,2486.178406,Non-infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,Dental disease,1,25.42905902,2486.178406,Other,5,18
zAfter,Rantau Panjang,Siput Lestari,Diabetes,1,25.42905902,2486.178406,Non-infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,Diarrheal disease,1,25.42905902,2486.178406,Infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,Heart Disease,1,25.42905902,2486.178406,Non-infectious,2,18
zAfter,Rantau Panjang,Siput Lestari,Liver Disease,1,25.42905902,2486.178406,Other,0,18
zAfter,Rantau Panjang,Siput Lestari,Lower respiratory infections,1,25.42905902,2486.178406,Infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,Malaria,1,25.42905902,2486.178406,Infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,Malnutrition,1,25.42905902,2486.178406,Non-infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,NTD,1,25.42905902,2486.178406,Infectious,1,162
zAfter,Rantau Panjang,Siput Lestari,Trauma,1,25.42905902,2486.178406,Other,1,18
zAfter,Rantau Panjang,Siput Lestari,Tuberculosis,1,25.42905902,2486.178406,Infectious,0,18
zAfter,Rantau Panjang,Siput Lestari,Untracked,1,25.42905902,2486.178406,Untracked,12,72
zAfter,Rantau Panjang,Siput Lestari,Upper respiratory infections,1,25.42905902,2486.178406,Infectious,0,18
zAfter,Rantau Panjang,Tembok Baru,Anemia,1,25.42905902,2486.178406,Other,0,95
zAfter,Rantau Panjang,Tembok Baru,Childhood-cluster diseases,1,25.42905902,2486.178406,Infectious,0,95
zAfter,Rantau Panjang,Tembok Baru,COPD,1,25.42905902,2486.178406,Non-infectious,3,95
zAfter,Rantau Panjang,Tembok Baru,Dental disease,1,25.42905902,2486.178406,Other,21,95
zAfter,Rantau Panjang,Tembok Baru,Diabetes,1,25.42905902,2486.178406,Non-infectious,1,95
zAfter,Rantau Panjang,Tembok Baru,Diarrheal disease,1,25.42905902,2486.178406,Infectious,3,95
zAfter,Rantau Panjang,Tembok Baru,Heart Disease,1,25.42905902,2486.178406,Non-infectious,6,95
zAfter,Rantau Panjang,Tembok Baru,Liver Disease,1,25.42905902,2486.178406,Other,0,95
zAfter,Rantau Panjang,Tembok Baru,Lower respiratory infections,1,25.42905902,2486.178406,Infectious,3,95
zAfter,Rantau Panjang,Tembok Baru,Malaria,1,25.42905902,2486.178406,Infectious,0,95
zAfter,Rantau Panjang,Tembok Baru,Malnutrition,1,25.42905902,2486.178406,Non-infectious,0,95
zAfter,Rantau Panjang,Tembok Baru,NTD,1,25.42905902,2486.178406,Infectious,1,855
zAfter,Rantau Panjang,Tembok Baru,Trauma,1,25.42905902,2486.178406,Other,0,95
zAfter,Rantau Panjang,Tembok Baru,Tuberculosis,1,25.42905902,2486.178406,Infectious,1,95
zAfter,Rantau Panjang,Tembok Baru,Untracked,1,25.42905902,2486.178406,Untracked,69,380
zAfter,Rantau Panjang,Tembok Baru,Upper respiratory infections,1,25.42905902,2486.178406,Infectious,3,95
zAfter,Riam Berasap Jaya,Pangkal Tapang,Anemia,1,34.40359459,1267.178309,Other,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Childhood-cluster diseases,1,34.40359459,1267.178309,Infectious,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,COPD,1,34.40359459,1267.178309,Non-infectious,1,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Dental disease,1,34.40359459,1267.178309,Other,2,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Diabetes,1,34.40359459,1267.178309,Non-infectious,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Diarrheal disease,1,34.40359459,1267.178309,Infectious,1,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Heart Disease,1,34.40359459,1267.178309,Non-infectious,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Liver Disease,1,34.40359459,1267.178309,Other,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Lower respiratory infections,1,34.40359459,1267.178309,Infectious,3,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Malaria,1,34.40359459,1267.178309,Infectious,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Malnutrition,1,34.40359459,1267.178309,Non-infectious,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,NTD,1,34.40359459,1267.178309,Infectious,0,171
zAfter,Riam Berasap Jaya,Pangkal Tapang,Trauma,1,34.40359459,1267.178309,Other,0,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Tuberculosis,1,34.40359459,1267.178309,Infectious,1,19
zAfter,Riam Berasap Jaya,Pangkal Tapang,Untracked,1,34.40359459,1267.178309,Untracked,15,76
zAfter,Riam Berasap Jaya,Pangkal Tapang,Upper respiratory infections,1,34.40359459,1267.178309,Infectious,1,19
zAfter,Riam Berasap Jaya,Pematang Barus,Anemia,1,34.40359459,1267.178309,Other,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Childhood-cluster diseases,1,34.40359459,1267.178309,Infectious,1,67
zAfter,Riam Berasap Jaya,Pematang Barus,COPD,1,34.40359459,1267.178309,Non-infectious,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Dental disease,1,34.40359459,1267.178309,Other,11,67
zAfter,Riam Berasap Jaya,Pematang Barus,Diabetes,1,34.40359459,1267.178309,Non-infectious,1,67
zAfter,Riam Berasap Jaya,Pematang Barus,Diarrheal disease,1,34.40359459,1267.178309,Infectious,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Heart Disease,1,34.40359459,1267.178309,Non-infectious,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Liver Disease,1,34.40359459,1267.178309,Other,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Lower respiratory infections,1,34.40359459,1267.178309,Infectious,3,67
zAfter,Riam Berasap Jaya,Pematang Barus,Malaria,1,34.40359459,1267.178309,Infectious,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Malnutrition,1,34.40359459,1267.178309,Non-infectious,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,NTD,1,34.40359459,1267.178309,Infectious,0,603
zAfter,Riam Berasap Jaya,Pematang Barus,Trauma,1,34.40359459,1267.178309,Other,2,67
zAfter,Riam Berasap Jaya,Pematang Barus,Tuberculosis,1,34.40359459,1267.178309,Infectious,0,67
zAfter,Riam Berasap Jaya,Pematang Barus,Untracked,1,34.40359459,1267.178309,Untracked,51,268
zAfter,Riam Berasap Jaya,Pematang Barus,Upper respiratory infections,1,34.40359459,1267.178309,Infectious,3,67
zAfter,Riam Berasap Jaya,Sungai Cina,Anemia,1,34.40359459,1267.178309,Other,1,44
zAfter,Riam Berasap Jaya,Sungai Cina,Childhood-cluster diseases,1,34.40359459,1267.178309,Infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,COPD,1,34.40359459,1267.178309,Non-infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,Dental disease,1,34.40359459,1267.178309,Other,9,44
zAfter,Riam Berasap Jaya,Sungai Cina,Diabetes,1,34.40359459,1267.178309,Non-infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,Diarrheal disease,1,34.40359459,1267.178309,Infectious,1,44
zAfter,Riam Berasap Jaya,Sungai Cina,Heart Disease,1,34.40359459,1267.178309,Non-infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,Liver Disease,1,34.40359459,1267.178309,Other,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,Lower respiratory infections,1,34.40359459,1267.178309,Infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,Malaria,1,34.40359459,1267.178309,Infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,Malnutrition,1,34.40359459,1267.178309,Non-infectious,0,44
zAfter,Riam Berasap Jaya,Sungai Cina,NTD,1,34.40359459,1267.178309,Infectious,0,396
zAfter,Riam Berasap Jaya,Sungai Cina,Trauma,1,34.40359459,1267.178309,Other,1,44
zAfter,Riam Berasap Jaya,Sungai Cina,Tuberculosis,1,34.40359459,1267.178309,Infectious,1,44
zAfter,Riam Berasap Jaya,Sungai Cina,Untracked,1,34.40359459,1267.178309,Untracked,33,176
zAfter,Riam Berasap Jaya,Sungai Cina,Upper respiratory infections,1,34.40359459,1267.178309,Infectious,2,44
zAfter,Satai Lestari,Baru Lestari,Anemia,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Baru Lestari,Childhood-cluster diseases,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Baru Lestari,COPD,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Dental disease,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Baru Lestari,Diabetes,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Diarrheal disease,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Heart Disease,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Liver Disease,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Baru Lestari,Lower respiratory infections,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Malaria,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Malnutrition,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Baru Lestari,NTD,0,67.77335014,1207.443819,Infectious,0,27
zAfter,Satai Lestari,Baru Lestari,Trauma,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Baru Lestari,Tuberculosis,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Baru Lestari,Untracked,0,67.77335014,1207.443819,Untracked,3,12
zAfter,Satai Lestari,Baru Lestari,Upper respiratory infections,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Kali Satu,Anemia,0,67.77335014,1207.443819,Other,0,1
zAfter,Satai Lestari,Kali Satu,Childhood-cluster diseases,0,67.77335014,1207.443819,Infectious,0,1
zAfter,Satai Lestari,Kali Satu,COPD,0,67.77335014,1207.443819,Non-infectious,0,1
zAfter,Satai Lestari,Kali Satu,Dental disease,0,67.77335014,1207.443819,Other,0,1
zAfter,Satai Lestari,Kali Satu,Diabetes,0,67.77335014,1207.443819,Non-infectious,0,1
zAfter,Satai Lestari,Kali Satu,Diarrheal disease,0,67.77335014,1207.443819,Infectious,0,1
zAfter,Satai Lestari,Kali Satu,Heart Disease,0,67.77335014,1207.443819,Non-infectious,0,1
zAfter,Satai Lestari,Kali Satu,Liver Disease,0,67.77335014,1207.443819,Other,0,1
zAfter,Satai Lestari,Kali Satu,Lower respiratory infections,0,67.77335014,1207.443819,Infectious,0,1
zAfter,Satai Lestari,Kali Satu,Malaria,0,67.77335014,1207.443819,Infectious,0,1
zAfter,Satai Lestari,Kali Satu,Malnutrition,0,67.77335014,1207.443819,Non-infectious,0,1
zAfter,Satai Lestari,Kali Satu,NTD,0,67.77335014,1207.443819,Infectious,0,9
zAfter,Satai Lestari,Kali Satu,Trauma,0,67.77335014,1207.443819,Other,0,1
zAfter,Satai Lestari,Kali Satu,Tuberculosis,0,67.77335014,1207.443819,Infectious,0,1
zAfter,Satai Lestari,Kali Satu,Untracked,0,67.77335014,1207.443819,Untracked,1,4
zAfter,Satai Lestari,Kali Satu,Upper respiratory infections,0,67.77335014,1207.443819,Infectious,0,1
zAfter,Satai Lestari,Limau Manis,Anemia,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Limau Manis,Childhood-cluster diseases,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Limau Manis,COPD,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Limau Manis,Dental disease,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Limau Manis,Diabetes,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Limau Manis,Diarrheal disease,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Limau Manis,Heart Disease,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Limau Manis,Liver Disease,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Limau Manis,Lower respiratory infections,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Limau Manis,Malaria,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Limau Manis,Malnutrition,0,67.77335014,1207.443819,Non-infectious,0,3
zAfter,Satai Lestari,Limau Manis,NTD,0,67.77335014,1207.443819,Infectious,0,27
zAfter,Satai Lestari,Limau Manis,Trauma,0,67.77335014,1207.443819,Other,0,3
zAfter,Satai Lestari,Limau Manis,Tuberculosis,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Limau Manis,Untracked,0,67.77335014,1207.443819,Untracked,3,12
zAfter,Satai Lestari,Limau Manis,Upper respiratory infections,0,67.77335014,1207.443819,Infectious,0,3
zAfter,Satai Lestari,Parit Timur,Anemia,0,67.77335014,1207.443819,Other,0,8
zAfter,Satai Lestari,Parit Timur,Childhood-cluster diseases,0,67.77335014,1207.443819,Infectious,0,8
zAfter,Satai Lestari,Parit Timur,COPD,0,67.77335014,1207.443819,Non-infectious,1,8
zAfter,Satai Lestari,Parit Timur,Dental disease,0,67.77335014,1207.443819,Other,2,8
zAfter,Satai Lestari,Parit Timur,Diabetes,0,67.77335014,1207.443819,Non-infectious,0,8
zAfter,Satai Lestari,Parit Timur,Diarrheal disease,0,67.77335014,1207.443819,Infectious,0,8
zAfter,Satai Lestari,Parit Timur,Heart Disease,0,67.77335014,1207.443819,Non-infectious,0,8
zAfter,Satai Lestari,Parit Timur,Liver Disease,0,67.77335014,1207.443819,Other,0,8
zAfter,Satai Lestari,Parit Timur,Lower respiratory infections,0,67.77335014,1207.443819,Infectious,2,8
zAfter,Satai Lestari,Parit Timur,Malaria,0,67.77335014,1207.443819,Infectious,0,8
zAfter,Satai Lestari,Parit Timur,Malnutrition,0,67.77335014,1207.443819,Non-infectious,0,8
zAfter,Satai Lestari,Parit Timur,NTD,0,67.77335014,1207.443819,Infectious,0,72
zAfter,Satai Lestari,Parit Timur,Trauma,0,67.77335014,1207.443819,Other,0,8
zAfter,Satai Lestari,Parit Timur,Tuberculosis,0,67.77335014,1207.443819,Infectious,1,8
zAfter,Satai Lestari,Parit Timur,Untracked,0,67.77335014,1207.443819,Untracked,4,32
zAfter,Satai Lestari,Parit Timur,Upper respiratory infections,0,67.77335014,1207.443819,Infectious,1,8
zAfter,Satai Lestari,Suka Baru,Anemia,0,67.77335014,1207.443819,Other,0,2
zAfter,Satai Lestari,Suka Baru,Childhood-cluster diseases,0,67.77335014,1207.443819,Infectious,0,2
zAfter,Satai Lestari,Suka Baru,COPD,0,67.77335014,1207.443819,Non-infectious,0,2
zAfter,Satai Lestari,Suka Baru,Dental disease,0,67.77335014,1207.443819,Other,1,2
zAfter,Satai Lestari,Suka Baru,Diabetes,0,67.77335014,1207.443819,Non-infectious,0,2
zAfter,Satai Lestari,Suka Baru,Diarrheal disease,0,67.77335014,1207.443819,Infectious,0,2
zAfter,Satai Lestari,Suka Baru,Heart Disease,0,67.77335014,1207.443819,Non-infectious,0,2
zAfter,Satai Lestari,Suka Baru,Liver Disease,0,67.77335014,1207.443819,Other,0,2
zAfter,Satai Lestari,Suka Baru,Lower respiratory infections,0,67.77335014,1207.443819,Infectious,0,2
zAfter,Satai Lestari,Suka Baru,Malaria,0,67.77335014,1207.443819,Infectious,0,2
zAfter,Satai Lestari,Suka Baru,Malnutrition,0,67.77335014,1207.443819,Non-infectious,0,2
zAfter,Satai Lestari,Suka Baru,NTD,0,67.77335014,1207.443819,Infectious,0,18
zAfter,Satai Lestari,Suka Baru,Trauma,0,67.77335014,1207.443819,Other,0,2
zAfter,Satai Lestari,Suka Baru,Tuberculosis,0,67.77335014,1207.443819,Infectious,0,2
zAfter,Satai Lestari,Suka Baru,Untracked,0,67.77335014,1207.443819,Untracked,1,8
zAfter,Satai Lestari,Suka Baru,Upper respiratory infections,0,67.77335014,1207.443819,Infectious,1,2
zAfter,Sedahan Jaya,Begasing,Anemia,1,31.7497088,2747.660141,Other,4,108
zAfter,Sedahan Jaya,Begasing,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,1,108
zAfter,Sedahan Jaya,Begasing,COPD,1,31.7497088,2747.660141,Non-infectious,4,108
zAfter,Sedahan Jaya,Begasing,Dental disease,1,31.7497088,2747.660141,Other,14,108
zAfter,Sedahan Jaya,Begasing,Diabetes,1,31.7497088,2747.660141,Non-infectious,7,108
zAfter,Sedahan Jaya,Begasing,Diarrheal disease,1,31.7497088,2747.660141,Infectious,4,108
zAfter,Sedahan Jaya,Begasing,Heart Disease,1,31.7497088,2747.660141,Non-infectious,5,108
zAfter,Sedahan Jaya,Begasing,Liver Disease,1,31.7497088,2747.660141,Other,1,108
zAfter,Sedahan Jaya,Begasing,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,8,108
zAfter,Sedahan Jaya,Begasing,Malaria,1,31.7497088,2747.660141,Infectious,0,108
zAfter,Sedahan Jaya,Begasing,Malnutrition,1,31.7497088,2747.660141,Non-infectious,0,108
zAfter,Sedahan Jaya,Begasing,NTD,1,31.7497088,2747.660141,Infectious,2,972
zAfter,Sedahan Jaya,Begasing,Trauma,1,31.7497088,2747.660141,Other,6,108
zAfter,Sedahan Jaya,Begasing,Tuberculosis,1,31.7497088,2747.660141,Infectious,0,108
zAfter,Sedahan Jaya,Begasing,Untracked,1,31.7497088,2747.660141,Untracked,77,432
zAfter,Sedahan Jaya,Begasing,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,2,108
zAfter,Sedahan Jaya,Sawah,Anemia,1,31.7497088,2747.660141,Other,2,126
zAfter,Sedahan Jaya,Sawah,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,0,126
zAfter,Sedahan Jaya,Sawah,COPD,1,31.7497088,2747.660141,Non-infectious,2,126
zAfter,Sedahan Jaya,Sawah,Dental disease,1,31.7497088,2747.660141,Other,18,126
zAfter,Sedahan Jaya,Sawah,Diabetes,1,31.7497088,2747.660141,Non-infectious,3,126
zAfter,Sedahan Jaya,Sawah,Diarrheal disease,1,31.7497088,2747.660141,Infectious,3,126
zAfter,Sedahan Jaya,Sawah,Heart Disease,1,31.7497088,2747.660141,Non-infectious,6,126
zAfter,Sedahan Jaya,Sawah,Liver Disease,1,31.7497088,2747.660141,Other,2,126
zAfter,Sedahan Jaya,Sawah,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,8,126
zAfter,Sedahan Jaya,Sawah,Malaria,1,31.7497088,2747.660141,Infectious,0,126
zAfter,Sedahan Jaya,Sawah,Malnutrition,1,31.7497088,2747.660141,Non-infectious,1,126
zAfter,Sedahan Jaya,Sawah,NTD,1,31.7497088,2747.660141,Infectious,3,1134
zAfter,Sedahan Jaya,Sawah,Trauma,1,31.7497088,2747.660141,Other,1,126
zAfter,Sedahan Jaya,Sawah,Tuberculosis,1,31.7497088,2747.660141,Infectious,3,126
zAfter,Sedahan Jaya,Sawah,Untracked,1,31.7497088,2747.660141,Untracked,93,504
zAfter,Sedahan Jaya,Sawah,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,13,126
zAfter,Sedahan Jaya,Sidorejo,Anemia,1,31.7497088,2747.660141,Other,0,86
zAfter,Sedahan Jaya,Sidorejo,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,2,86
zAfter,Sedahan Jaya,Sidorejo,COPD,1,31.7497088,2747.660141,Non-infectious,1,86
zAfter,Sedahan Jaya,Sidorejo,Dental disease,1,31.7497088,2747.660141,Other,18,86
zAfter,Sedahan Jaya,Sidorejo,Diabetes,1,31.7497088,2747.660141,Non-infectious,1,86
zAfter,Sedahan Jaya,Sidorejo,Diarrheal disease,1,31.7497088,2747.660141,Infectious,6,86
zAfter,Sedahan Jaya,Sidorejo,Heart Disease,1,31.7497088,2747.660141,Non-infectious,3,86
zAfter,Sedahan Jaya,Sidorejo,Liver Disease,1,31.7497088,2747.660141,Other,0,86
zAfter,Sedahan Jaya,Sidorejo,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,5,86
zAfter,Sedahan Jaya,Sidorejo,Malaria,1,31.7497088,2747.660141,Infectious,0,86
zAfter,Sedahan Jaya,Sidorejo,Malnutrition,1,31.7497088,2747.660141,Non-infectious,0,86
zAfter,Sedahan Jaya,Sidorejo,NTD,1,31.7497088,2747.660141,Infectious,0,774
zAfter,Sedahan Jaya,Sidorejo,Trauma,1,31.7497088,2747.660141,Other,2,86
zAfter,Sedahan Jaya,Sidorejo,Tuberculosis,1,31.7497088,2747.660141,Infectious,0,86
zAfter,Sedahan Jaya,Sidorejo,Untracked,1,31.7497088,2747.660141,Untracked,66,344
zAfter,Sedahan Jaya,Sidorejo,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,4,86
zAfter,Sedahan Jaya,Tanjung Banjar,Anemia,1,31.7497088,2747.660141,Other,2,98
zAfter,Sedahan Jaya,Tanjung Banjar,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,0,98
zAfter,Sedahan Jaya,Tanjung Banjar,COPD,1,31.7497088,2747.660141,Non-infectious,1,98
zAfter,Sedahan Jaya,Tanjung Banjar,Dental disease,1,31.7497088,2747.660141,Other,11,98
zAfter,Sedahan Jaya,Tanjung Banjar,Diabetes,1,31.7497088,2747.660141,Non-infectious,4,98
zAfter,Sedahan Jaya,Tanjung Banjar,Diarrheal disease,1,31.7497088,2747.660141,Infectious,2,98
zAfter,Sedahan Jaya,Tanjung Banjar,Heart Disease,1,31.7497088,2747.660141,Non-infectious,5,98
zAfter,Sedahan Jaya,Tanjung Banjar,Liver Disease,1,31.7497088,2747.660141,Other,1,98
zAfter,Sedahan Jaya,Tanjung Banjar,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,5,98
zAfter,Sedahan Jaya,Tanjung Banjar,Malaria,1,31.7497088,2747.660141,Infectious,0,98
zAfter,Sedahan Jaya,Tanjung Banjar,Malnutrition,1,31.7497088,2747.660141,Non-infectious,0,98
zAfter,Sedahan Jaya,Tanjung Banjar,NTD,1,31.7497088,2747.660141,Infectious,1,882
zAfter,Sedahan Jaya,Tanjung Banjar,Trauma,1,31.7497088,2747.660141,Other,3,98
zAfter,Sedahan Jaya,Tanjung Banjar,Tuberculosis,1,31.7497088,2747.660141,Infectious,1,98
zAfter,Sedahan Jaya,Tanjung Banjar,Untracked,1,31.7497088,2747.660141,Untracked,78,392
zAfter,Sedahan Jaya,Tanjung Banjar,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,8,98
zAfter,Sejahtera,Melinsum,Anemia,1,21.20352088,4058.735046,Other,1,29
zAfter,Sejahtera,Melinsum,Childhood-cluster diseases,1,21.20352088,4058.735046,Infectious,0,29
zAfter,Sejahtera,Melinsum,COPD,1,21.20352088,4058.735046,Non-infectious,1,29
zAfter,Sejahtera,Melinsum,Dental disease,1,21.20352088,4058.735046,Other,3,29
zAfter,Sejahtera,Melinsum,Diabetes,1,21.20352088,4058.735046,Non-infectious,0,29
zAfter,Sejahtera,Melinsum,Diarrheal disease,1,21.20352088,4058.735046,Infectious,2,29
zAfter,Sejahtera,Melinsum,Heart Disease,1,21.20352088,4058.735046,Non-infectious,1,29
zAfter,Sejahtera,Melinsum,Liver Disease,1,21.20352088,4058.735046,Other,0,29
zAfter,Sejahtera,Melinsum,Lower respiratory infections,1,21.20352088,4058.735046,Infectious,3,29
zAfter,Sejahtera,Melinsum,Malaria,1,21.20352088,4058.735046,Infectious,0,29
zAfter,Sejahtera,Melinsum,Malnutrition,1,21.20352088,4058.735046,Non-infectious,1,29
zAfter,Sejahtera,Melinsum,NTD,1,21.20352088,4058.735046,Infectious,1,261
zAfter,Sejahtera,Melinsum,Trauma,1,21.20352088,4058.735046,Other,0,29
zAfter,Sejahtera,Melinsum,Tuberculosis,1,21.20352088,4058.735046,Infectious,1,29
zAfter,Sejahtera,Melinsum,Untracked,1,21.20352088,4058.735046,Untracked,21,116
zAfter,Sejahtera,Melinsum,Upper respiratory infections,1,21.20352088,4058.735046,Infectious,5,29
zAfter,Sejahtera,Sungai Belit,Anemia,1,21.20352088,4058.735046,Other,0,114
zAfter,Sejahtera,Sungai Belit,Childhood-cluster diseases,1,21.20352088,4058.735046,Infectious,0,114
zAfter,Sejahtera,Sungai Belit,COPD,1,21.20352088,4058.735046,Non-infectious,5,114
zAfter,Sejahtera,Sungai Belit,Dental disease,1,21.20352088,4058.735046,Other,21,114
zAfter,Sejahtera,Sungai Belit,Diabetes,1,21.20352088,4058.735046,Non-infectious,1,114
zAfter,Sejahtera,Sungai Belit,Diarrheal disease,1,21.20352088,4058.735046,Infectious,2,114
zAfter,Sejahtera,Sungai Belit,Heart Disease,1,21.20352088,4058.735046,Non-infectious,8,114
zAfter,Sejahtera,Sungai Belit,Liver Disease,1,21.20352088,4058.735046,Other,2,114
zAfter,Sejahtera,Sungai Belit,Lower respiratory infections,1,21.20352088,4058.735046,Infectious,6,114
zAfter,Sejahtera,Sungai Belit,Malaria,1,21.20352088,4058.735046,Infectious,0,114
zAfter,Sejahtera,Sungai Belit,Malnutrition,1,21.20352088,4058.735046,Non-infectious,0,114
zAfter,Sejahtera,Sungai Belit,NTD,1,21.20352088,4058.735046,Infectious,3,1026
zAfter,Sejahtera,Sungai Belit,Trauma,1,21.20352088,4058.735046,Other,0,114
